tachometer,underhang_axial,underhang_radial,underhang_tangential,overhang_axial,overhang_radial,overhang_tangential,microphone
-0.68018186,-0.1497906,-0.11579783,-0.07000112,-0.59515226,-0.00090932846,-0.16180763,0.123900145
-0.6349941,-0.7727776,-0.00032100527,-0.047619075,-0.6074055,-0.0011028275,-0.22341514,-0.055000402
-0.657109,0.36180964,0.070146225,-0.06638856,-0.5721506,-0.0016878229,-0.2533992,0.0649515
-0.6775775,-0.90707153,-0.091063514,-0.13541858,-0.61279553,-0.0025430275,-0.34138116,0.037661135
-0.61591154,0.26569685,0.25918114,-0.10217322,-0.57387364,-0.00095058046,-0.36295924,-0.020000763
-0.6986398,-0.69886625,-0.1557831,-0.11610597,-0.5903377,0.0013841689,-0.436511,0.118492804
-0.6304076,0.023077816,0.29095298,-0.04101305,-0.54605234,0.0037695253,-0.39611986,-0.082119666
-0.6552129,-0.331944,-0.16340779,-0.05262637,-0.54896224,0.0039580334,-0.35969117,0.14671549
-0.6865485,-0.27137333,0.24462698,-0.03406939,-0.53106874,0.0029387102,-0.32118666,-0.0634523
-0.61510694,0.34171075,-0.2895056,-0.07111991,-0.5148246,0.0009803241,-0.3025719,0.0807804
-0.6972646,-0.3322021,-0.18252642,-0.09748075,-0.5393411,-0.0006660186,-0.29135686,-0.006399058
-0.64431703,0.39761117,-0.042765714,-0.10496364,-0.5085876,0.00087064225,-0.21897802,0.025215205
-0.6472913,-0.32066414,-0.46364304,-0.13248172,-0.53166014,-4.0559098e-05,-0.2026355,0.027011007
-0.6991732,0.5249367,0.18187073,-0.10597698,-0.4869936,0.00058416557,-0.14433554,-0.052653193
-0.621081,-0.10962513,-0.6464137,-0.11964342,-0.5212076,0.015373332,-0.17358738,0.085945025
-0.70170027,0.0643588,0.17635569,-0.08130536,-0.49411565,0.01787884,-0.15650159,-0.08292773
-0.6557976,0.09525652,-0.5343922,-0.06840005,-0.5010097,0.016527284,-0.19096728,0.09626555
-0.6411363,-0.062291354,0.04196717,-0.04456348,-0.49331087,0.01854795,-0.23163752,-0.061651565
-0.7151163,0.3925923,-0.19870739,-0.037261892,-0.464534,0.015691651,-0.2677493,0.049654234
-0.61354816,-0.4324535,-0.17657202,-0.052386805,-0.49914595,0.014196066,-0.3511335,0.011761967
-0.7021687,0.2112419,0.10599717,0.005621127,-0.45002785,0.015822263,-0.35407937,0.0003230255
-0.65485895,-0.39275897,-0.41793624,-0.02084257,-0.4701833,0.013285269,-0.4179581,0.04909789
-0.6481681,0.18928665,0.28310633,-0.040337782,-0.4199835,0.014824028,-0.38462016,-0.05995138
-0.6961812,-0.16521639,-0.08639541,-0.1384032,-0.49786526,0.014087321,-0.45538622,0.15185976
-0.6496085,-0.13946563,0.3147463,-0.12291717,-0.44283968,0.015441852,-0.40762222,-0.07698299
-0.65315145,0.012735099,-0.03347276,-0.16011989,-0.4733707,0.0151192555,-0.4136668,0.1320879
-0.7149233,-0.27185288,0.07997363,-0.11420151,-0.45462245,0.0140011925,-0.34045056,-0.05914261
-0.59450567,0.21277481,0.03902558,-0.112863585,-0.44367057,0.013173339,-0.28255516,0.07529172
-0.7505262,-0.5162587,-0.090992495,-0.1422696,-0.47373196,0.014643857,-0.32451445,0.040425014
-0.6117842,0.42148414,0.19624224,-0.090665564,-0.3769049,0.01698402,-0.19767402,-0.020937476
-0.70542,-0.48223338,-0.14345667,-0.13544734,-0.46315667,0.019683667,-0.26447,0.16381334
-0.67825294,0.2601399,0.2897217,-0.036522478,-0.343942,0.020266572,-0.15618153,-0.099802464
-0.659569,-0.2001199,-0.13015366,-0.030449174,-0.3838411,0.01867025,-0.17526233,0.1871647
-0.69702774,0.17086644,0.17631349,0.0313866,-0.369697,0.01995014,-0.14201012,-0.118376814
-0.6633982,0.27593565,0.062668234,-0.010588136,-0.38220617,0.019125134,-0.14851892,0.13723983
-0.65830714,-0.12129772,0.09367502,-0.033752367,-0.40403122,0.01705324,-0.16840807,-0.055080466
-0.66855675,0.52402765,0.2506869,-0.01207089,-0.37593699,0.0015381156,-0.1565856,0.047881085
-0.64973485,-0.44081977,0.02803077,-0.029960116,-0.42473137,0.00096098613,-0.24717581,0.052801378
-0.6642567,0.54424655,0.3519807,0.020765932,-0.37963822,1.11227855e-05,-0.22649929,-0.06117349
-0.6561904,-0.2400837,-0.027846143,-0.028359078,-0.43040356,-0.0016073883,-0.317548,0.14335343
-0.65547514,0.28211424,0.36163002,0.033044554,-0.36835933,-0.00068670325,-0.30015108,-0.124644205
-0.6672727,-0.22492239,0.07259043,-0.013378758,-0.39381993,-0.004082607,-0.31679904,0.17447703
-0.64924574,0.020995174,0.28404334,0.03219965,-0.38322073,-0.0060045365,-0.33064222,-0.103103235
-0.6638404,0.41309106,0.16719143,0.012581069,-0.4282743,-0.009065894,-0.42745715,0.13197806
-0.65459275,-0.3871256,0.036988504,0.019193064,-0.44923168,-0.008892708,-0.47587174,-0.028930955
-0.65757054,0.67243236,0.23709756,0.064393654,-0.34848773,-0.007751926,-0.36920142,0.012170639
-0.66287947,-0.3327064,-0.08001842,0.01230639,-0.3903873,-0.005742307,-0.37668294,0.063141204
-0.64836836,0.67154413,0.2370064,0.059053596,-0.34344903,-0.0052782428,-0.30122998,-0.06354974
-0.66452485,-0.2677,-0.05666457,-0.003618423,-0.40226597,-0.006676647,-0.343231,0.14356795
-0.65101594,0.084574535,0.2739174,0.07659394,-0.38273305,-0.0050449623,-0.28670314,-0.09672658
-0.6573764,0.48237953,0.035783596,0.024066783,-0.40523356,-0.0060739527,-0.26283765,0.08026397
-0.65597266,0.12232699,0.10467785,0.036878213,-0.4129454,-0.006113639,-0.23758228,-0.085038796
-0.6559435,0.60631245,0.15210241,0.0046599326,-0.43687147,-0.005725541,-0.25196385,0.089532435
-0.6550656,-0.12336454,0.04965917,0.009862642,-0.47891283,-0.006454968,-0.2912631,-0.028294362
-0.6585921,0.7776735,0.24520242,0.044585593,-0.46212283,-0.008490135,-0.24756373,0.008455593
-0.6549088,-0.2497282,-0.07920029,-0.021667233,-0.5103469,-0.013017509,-0.2837689,0.06865482
-0.6575586,0.5834658,0.2757247,0.016078059,-0.477817,-0.0033855862,-0.2510329,-0.06653695
-0.65843964,-0.14817268,-0.15175298,-0.045184635,-0.52430266,0.007283075,-0.26968026,0.072111614
-0.6541142,0.21170518,0.23256303,0.027244428,-0.50837106,0.0038039843,-0.25392216,-0.09912998
-0.66018295,0.5502802,-0.13429317,0.037230182,-0.5434673,0.004769085,-0.2929298,0.06760182
-0.64777166,-0.1077418,-0.010805293,0.09800377,-0.5374263,0.0067760693,-0.28177756,-0.08206027
-0.6617681,0.8529098,-0.04350964,0.14151382,-0.5334982,0.008859271,-0.2768144,0.03807227
-0.6525307,-0.40401885,-0.2782755,0.12034572,-0.5764955,0.009940728,-0.29059935,-0.032080885
-0.6544079,0.77816874,0.046493202,0.16026507,-0.5539227,0.011313396,-0.2114459,-0.03288537
-0.6599942,-0.33898416,-0.46239638,0.12958093,-0.6452093,0.011547042,-0.30548435,0.018843751
-0.64833057,0.26869923,0.10206305,0.2110458,-0.5546223,0.014259881,-0.2038657,-0.07989858
-0.66463816,0.21128021,-0.30414802,0.13493617,-0.575127,0.01402919,-0.17471103,0.08394034
-0.6503548,0.114326335,-0.03927908,0.13037258,-0.5725052,0.015211036,-0.15542221,-0.0972874
-0.6551969,0.5433402,-0.22043923,0.06259174,-0.5929554,0.015364856,-0.16112134,0.075975195
-0.6546059,-0.4701373,-0.11654746,0.05640389,-0.6072881,0.014495814,-0.17138728,-0.06975839
-0.71196735,0.8580566,-0.030359678,0.08386627,-0.587126,0.011624511,-0.19714019,0.032628022
-0.6725528,-0.28217804,-0.28768986,0.05921787,-0.6092719,0.011906691,-0.28309393,0.0070944694
-0.6691053,0.85614216,0.036176056,0.09200471,-0.5794002,0.012544187,-0.28076458,-0.047658592
-0.6969709,-0.13290697,-0.32272723,0.043021876,-0.61294615,0.011668496,-0.3440687,0.06722822
-0.66996276,0.39506447,0.07410666,0.09850499,-0.5811634,0.011743251,-0.36476672,-0.10059308
-0.71098053,0.41224363,-0.1745224,0.061539732,-0.6113143,0.012283635,-0.3951097,0.08801227
-0.6480137,-0.039054886,0.022193182,0.079133004,-0.60197425,0.0054406244,-0.3705771,-0.10439689
-0.76335394,0.59075737,-0.07808505,0.0501853,-0.611711,-0.00079545844,-0.39668885,0.06319849
-0.78171295,-0.33075193,-0.13131452,0.018382868,-0.6425241,-0.0106973965,-0.41773838,-0.04583833
-0.6558927,0.7659375,0.030114535,0.017045172,-0.6140009,-0.024785703,-0.33566475,-0.010497397
-0.74760807,-0.2252635,-0.28222868,-0.050571054,-0.6725403,-0.020108428,-0.32914066,0.015242125
-0.66929686,0.60319906,0.081906356,-0.0052208677,-0.6206565,-0.021177273,-0.21851665,-0.055819605
-0.76028645,0.075558156,-0.25920784,-0.029911697,-0.6776736,-0.021860888,-0.2300537,0.055573698
-0.66131896,0.26888993,0.048329905,0.0077489316,-0.6425128,-0.022726364,-0.15903473,-0.081962325
-0.69678605,0.4420838,-0.15056892,-0.030634878,-0.6728911,-0.020890133,-0.13468952,0.045943867
-0.7695749,-0.15021929,-0.1007332,-0.02924137,-0.6800797,-0.020900965,-0.11629129,-0.0506285
-0.6883962,0.7238815,-0.01541426,-0.013410272,-0.67013085,-0.020321807,-0.105921105,0.012941688
-0.7112577,-0.32613295,-0.18296114,-0.0473554,-0.71613395,-0.02141378,-0.14993316,-0.0053253025
-0.77725685,0.4877451,0.11763468,-0.03116111,-0.68289185,-0.022374846,-0.14311777,-0.028193956
-0.64566636,-0.31765988,-0.1953943,-0.073380455,-0.72564924,-0.023167029,-0.25472853,0.03579704
-0.7709619,0.09496179,0.13823646,-0.041805692,-0.6871116,-0.02371024,-0.25318456,-0.039093
-0.6937487,0.09738657,-0.11300163,-0.05643443,-0.70409226,-0.024611834,-0.26675427,0.065614045
-0.74172723,-0.13521463,0.1340236,-0.033099014,-0.6898892,-0.026280124,-0.29003718,-0.061207358
-0.73518765,0.45676684,-0.0011040568,-0.025695315,-0.6766174,-0.022484288,-0.33785594,0.030373149
-0.66785276,-0.618206,-0.050071664,-0.027150646,-0.68895566,-0.021039853,-0.38268816,-0.0035383552
-0.81397796,0.4086667,0.0956547,0.001143802,-0.64354515,-0.017410498,-0.34582195,0.024883173
-0.68763286,-0.65954596,-0.19005129,-0.03182908,-0.66509193,-0.020112922,-0.35549694,0.022372175
-0.69577247,0.14373076,0.11238173,-0.0029115193,-0.61436456,-0.00929946,-0.27387032,-0.03762442
-0.7997407,-0.06276685,-0.17364949,0.0018753316,-0.62540346,-0.0034211883,-0.24851258,0.057884358
-0.6634953,-0.11176062,-0.026949808,0.017700754,-0.60685354,0.004622552,-0.2077916,-0.039520424
-0.7542534,0.12145932,-0.15581492,-0.02551851,-0.6129228,0.0077942563,-0.17595522,0.042189136
-0.6837044,-0.53693455,-0.1854127,-0.051196087,-0.6214985,0.0049157916,-0.16157539,0.0020485073
-0.73587894,0.24795526,-0.04289189,-0.026948947,-0.60454625,0.008828946,-0.11808946,0.031394333
-0.74417496,-0.6562865,-0.26398423,-0.02638439,-0.6473954,0.009083957,-0.126726,0.02874367
-0.72073776,0.30024555,-0.0036540744,0.02998611,-0.58823925,0.011566815,-0.07060778,-0.0031724423
-0.77188027,-0.40013874,-0.2106797,0.008094722,-0.61843586,0.010321501,-0.110609785,0.038911544
-0.7044027,-0.04077822,-0.009926677,0.04100358,-0.6011179,0.01084956,-0.11144326,-0.015741754
-0.73055375,-0.16420901,-0.1996481,0.03675156,-0.6291215,0.009842907,-0.15247406,0.053525545
-0.7341651,-0.2734266,-0.031981006,0.07988961,-0.6219367,0.011288015,-0.17738324,-0.018830538
-0.6864559,0.3360399,-0.08450268,0.07260288,-0.61826825,0.012511666,-0.2095374,0.021103486
-0.76272213,-0.30015725,-0.032506328,0.06531464,-0.6163945,0.013626123,-0.22010955,-0.014414743
-0.7428401,0.5609275,0.06720738,0.07516344,-0.59271795,0.012384824,-0.20922577,-0.0071721673
-0.66947603,-0.42091775,-0.16683404,0.049923576,-0.6230664,0.012309912,-0.27244163,0.03443108
-0.7672217,0.34606177,0.07823752,0.0894196,-0.59177697,0.012691483,-0.2541626,-0.03687379
-0.6806145,-0.06096822,-0.15984194,0.0665998,-0.61889946,0.011645381,-0.2527974,0.037658982
-0.77386534,0.1690191,0.07986109,0.097944155,-0.59926224,0.011243493,-0.19017266,-0.044269525
-0.69639385,-0.1077241,-0.13005583,0.08427091,-0.6314021,0.010524837,-0.2152469,0.056667864
-0.730847,-0.36215776,-0.049961314,0.09130892,-0.62853,0.011541595,-0.23515715,-0.028739795
-0.7325479,0.2777856,-0.048885837,0.090703264,-0.62268853,0.010637922,-0.23262477,0.018345617
-0.7150272,-0.4012595,-0.1471371,0.090044826,-0.64717346,0.011539332,-0.23397218,0.034584567
-0.76677823,0.41869366,-0.012733787,0.11443901,-0.62005574,-0.00092900195,-0.20115109,-0.05397149
-0.69169736,-0.28793207,-0.24143213,0.07885047,-0.6550735,-0.02127335,-0.25938156,0.055969514
-0.7234402,0.24725676,0.0179753,0.10786481,-0.62754583,-0.017953651,-0.24820477,-0.05302964
-0.76176393,0.021441221,-0.16454221,0.10467357,-0.64441746,-0.020832965,-0.2360024,0.039458226
-0.706913,0.07191351,0.031521015,0.13055193,-0.6241363,-0.021218454,-0.20444167,-0.04345072
-0.78029525,0.34466934,-0.009493798,0.10247821,-0.6322098,-0.023609307,-0.21019626,0.03939614
-0.6897203,-0.1879135,0.06257181,0.07754277,-0.6387043,-0.024235532,-0.1951612,-0.014065199
-0.7021966,0.3320627,0.11307415,0.06923372,-0.63887334,-0.025181768,-0.20769276,-0.0029129833
-0.775909,-0.377977,-0.0526556,0.038466945,-0.6743313,-0.026652643,-0.26487434,0.036607493
-0.6853846,0.33187813,0.11911339,0.062751055,-0.64885837,-0.027227562,-0.22325864,-0.03725005
-0.7839531,-0.20139965,-0.10021374,0.018177172,-0.68368936,-0.026715541,-0.24755362,0.0395181
-0.65112245,0.110390246,0.15434694,0.012667349,-0.6755761,-0.027071133,-0.2554984,-0.043305106
-0.74640346,0.078994244,-0.107416034,0.0077709034,-0.7158052,-0.02664831,-0.2983272,0.030946227
-0.7396438,-0.18656749,0.048723496,0.018611446,-0.72690666,-0.025609244,-0.30399162,-0.023848664
-0.73977464,0.56298524,-0.025122523,0.06561648,-0.7214753,-0.02406544,-0.25551572,-0.018403862
-0.7263557,-0.0023127794,-0.037487075,0.09376671,-0.7486695,-0.02462348,-0.25109455,-0.0022379681
-0.6958786,0.60085964,0.031857416,0.1262905,-0.73850423,-0.022653032,-0.2511969,-0.049211785
-0.7115238,-0.010232866,-0.06002228,0.0991766,-0.7638698,-0.024231264,-0.25404933,0.0019927397
-0.74461883,0.3269982,0.14486474,0.10816081,-0.75148416,-0.024318656,-0.20118207,-0.03415589
-0.7175864,0.33529878,-0.1096679,0.09392293,-0.7739502,-0.02679804,-0.19116552,-0.0037554987
-0.6822635,0.20093212,0.16099012,0.10697219,-0.7778909,-0.023166334,-0.16450137,-0.0028366707
-0.7629422,0.60913885,-0.04256223,0.10002389,-0.78947115,-0.02599889,-0.12656112,-0.02573122
-0.69834805,-0.09514624,0.041777395,0.045217942,-0.82666934,-0.03442125,-0.11783728,0.044802114
-0.7728088,0.5650605,0.04951285,0.023540793,-0.8206955,-0.032006986,-0.09010261,-0.053185172
-0.69462526,-0.08774364,-0.02665408,-0.0136913955,-0.838218,-0.03316547,-0.095357426,0.03212738
-0.7187307,0.47021642,0.2110656,0.019909289,-0.8346471,-0.032573808,-0.07400961,-0.02926505
-0.7046693,0.13318741,0.054229394,0.015660532,-0.86610526,-0.037172128,-0.096699275,0.033759233
-0.720835,0.37207562,0.25162658,0.01961091,-0.8500636,-0.036841333,-0.10177138,-0.04082795
-0.72122306,0.39383918,0.10553254,0.002009945,-0.8673426,-0.038716488,-0.14228806,-0.0052541895
-0.70839924,-0.0501042,0.22522455,0.010620099,-0.86569923,-0.039839413,-0.16871148,-0.013481513
-0.7369889,0.310823,0.15262651,0.05090733,-0.86929893,-0.039224677,-0.20190445,-0.0128779635
-0.6927636,-0.27211702,0.16579303,0.072976224,-0.8924284,-0.03640113,-0.24206218,0.022819154
-0.70097375,0.5010381,0.24901181,0.13384867,-0.8745103,-0.038344175,-0.2339683,-0.033685237
-0.7243378,-0.3053405,0.1426406,0.10076027,-0.922272,-0.039438523,-0.3010681,0.046998415
-0.70825577,0.2975062,0.27621222,0.095981106,-0.91486716,-0.040673263,-0.31391484,-0.030001743
-0.74072325,-0.111178756,0.07597461,0.023663174,-0.9257041,-0.042016424,-0.31337565,0.02644627
-0.72343785,0.1762543,0.3132224,-0.0018471032,-0.9036081,-0.043117814,-0.2822346,-0.03821143
-0.69076645,0.25046825,0.08293998,-0.028207455,-0.90809083,-0.040903494,-0.28327695,-0.00305506
-0.73898387,-0.134238,0.2551871,-0.056414507,-0.9208395,-0.04262726,-0.26288193,-0.0039548427
-0.7145031,0.12367234,0.12906675,-0.05759804,-0.9294467,-0.041609984,-0.23229174,0.021091707
-0.67184913,-0.48329633,0.10889108,-0.069962464,-0.94645905,-0.043258555,-0.21787766,0.025017723
-0.7120321,0.36821645,0.23456934,-0.042438176,-0.92956066,-0.03309489,-0.17272636,-0.023694698
-0.7401185,-0.42146668,0.08878748,-0.04993505,-0.9675835,-0.028593473,-0.17377412,0.03161828
-0.66262406,0.2260018,0.29273295,0.016473461,-0.95019424,-0.03372322,-0.10760458,-0.03772814
-0.7147095,-0.3448841,0.039584227,0.023678182,-0.98093855,-0.031418078,-0.10168406,0.036790814
-0.69287604,-0.263818,0.25659725,0.048811004,-0.9900403,-0.030841477,-0.13105172,-0.020323863
-0.7125511,0.09318781,0.029373705,0.025081415,-0.9626851,-0.029651176,-0.11978228,-5.3795055e-05
-0.6868468,-0.24383858,0.09354811,-0.0030748546,-0.99949896,-0.029351577,-0.17364153,-0.019163992
-0.69759977,0.28490275,0.19355962,0.0017412975,-0.9382968,-0.03039518,-0.1573905,0.008201979
-0.69501626,-0.56963515,0.01509773,-0.039840568,-0.9894937,-0.030105472,-0.2664052,0.0041274875
-0.69771653,0.2845719,0.24465871,-0.016015144,-0.92926604,-0.029874086,-0.2779855,-0.033147737
-0.7087758,-0.38636777,-0.028670654,-0.055934682,-0.9486671,-0.032181233,-0.33146986,0.0050673
-0.690123,0.03384596,0.2900426,-0.035507366,-0.9218614,-0.030336954,-0.37870997,-0.030766735
-0.68666923,-0.34386462,0.052066624,-0.04358449,-0.8771596,-0.030032143,-0.3725326,0.06086485
-0.724545,-0.3713795,0.1617955,0.00044732168,-0.8872308,-0.030038036,-0.39872333,-0.046538953
-0.69916487,0.22395289,0.07510662,0.022612367,-0.8038237,-0.02971474,-0.31680802,-0.011726666
-0.7423031,-0.54024196,0.008784682,0.0021007434,-0.879737,-0.02893198,-0.39689937,-0.019206706
-0.6862314,0.39499754,0.18989739,0.043121852,-0.77643085,-0.02765435,-0.2853371,-0.007343456
-0.72743815,-0.379499,-0.093336,0.021605037,-0.80033666,-0.028249223,-0.25569963,0.02831889
-0.717839,0.34664512,0.21153575,0.06108691,-0.7854011,-0.027825586,-0.19733742,-0.058580123
-0.73035526,-0.12899595,-0.037944295,0.032226507,-0.7966862,-0.026776347,-0.15747556,0.025732677
-0.73915076,0.003638506,0.15237843,0.032403164,-0.81248546,-0.02926884,-0.15595162,-0.050952047
-0.69292307,0.17822239,0.04702851,0.027260263,-0.7781067,-0.012980737,-0.11341573,0.024893956
-0.7191584,-0.2348614,0.053531617,0.024767097,-0.7971351,0.004109162,-0.13815379,-0.013987619
-0.72299266,0.49990657,0.061506897,0.05216041,-0.7481719,-0.0028857933,-0.108516075,-0.039009377
-0.7164642,-0.21260296,-0.039069146,0.017560637,-0.7661917,0.0008156933,-0.13983549,0.024126254
-0.76617074,0.39798042,0.13232961,0.027838627,-0.72691476,0.0003869962,-0.120315805,-0.029945105
-0.70515233,-0.13866536,-0.071760245,-0.018041551,-0.7368922,0.0015231268,-0.1673859,0.061302494
-0.73412526,0.34375298,0.1520094,0.00995141,-0.7149486,0.0033758124,-0.173385,-0.05274856
-0.73586774,0.22353613,-0.15328741,-0.0018004351,-0.71041405,0.005925345,-0.16097601,0.029458264
-0.69723535,-0.031727076,0.112226516,0.019487547,-0.72583914,0.0073292623,-0.155911,-0.020783225
-0.67507863,0.40162277,-0.07894018,0.03701662,-0.7094586,0.007154763,-0.11145952,0.013415579
-0.70715857,-0.17275462,0.03957361,0.015514172,-0.73068357,0.007549198,-0.11379433,0.0048105344
-0.7020055,0.4294399,-0.03650993,0.03635552,-0.6995903,0.007856921,-0.070509546,-0.019676987
-0.7282424,-0.1069642,-0.046922304,0.016564503,-0.7189365,0.0057538333,-0.07421244,0.042368293
-0.66046655,0.44018015,-0.09217422,0.050553292,-0.706311,0.0062521663,-0.07773233,-0.058923416
-0.70892334,0.08204156,-0.2947704,0.024394762,-0.7223933,0.006782497,-0.112598844,0.06033068
-0.68946457,0.14934567,0.06948152,0.03431263,-0.693946,0.009895644,-0.11705725,-0.056184977
-0.67668086,0.37257463,-0.29637223,0.024771351,-0.70582515,0.008454217,-0.12758689,0.032567676
-0.6875131,-0.040822625,0.08028349,0.03157048,-0.6935383,0.011644475,-0.11030399,-0.017384652
-0.67628527,0.64266545,0.14136355,0.038503498,-0.65646267,0.011750521,-0.10702919,-0.02435556
-0.69632185,-0.12451774,0.07347829,-0.016718974,-0.6809703,0.012769421,-0.16242486,0.035226434
-0.66742754,0.54018927,0.24803886,-0.009235252,-0.6413435,0.012023475,-0.16037071,-0.05648325
-0.7075408,0.13431196,0.056817167,-0.035290033,-0.65684843,0.025311634,-0.20749858,0.059172194
-0.7133343,0.37391764,0.2424405,0.007827055,-0.6317127,0.027860748,-0.20980394,-0.06561949
-0.65495825,0.38267204,0.09696259,-0.007587794,-0.6261855,0.020160213,-0.2378179,0.028549535
-0.6913612,0.3221482,0.17627509,-0.0105162095,-0.6244363,0.01935632,-0.22472937,-0.061501555
-0.7091683,0.58308876,0.11624259,-0.015360074,-0.6069977,0.019513862,-0.1551106,0.011083293
-0.6741185,0.174478,0.059314735,-0.028222417,-0.6294559,0.020318218,-0.1749855,-0.02571353
-0.6624272,0.6073493,0.12930828,0.010186207,-0.59431046,0.01955844,-0.14361748,-0.02203055
-0.69695866,0.16751352,-0.074375674,-0.001537757,-0.6243116,0.019290188,-0.13250658,-0.025018187
-0.7165812,0.6258656,0.12592831,0.006974006,-0.6025501,0.01937376,-0.07854305,-0.04906731
-0.6739893,0.36593863,-0.121082336,-0.044121563,-0.6275472,0.01880055,-0.070527874,0.00835932
-0.66570604,0.54425323,0.11303649,-0.035569713,-0.61995333,0.01847982,-0.053171255,-0.074531496
-0.6865668,0.5030601,-0.08688223,-0.06354125,-0.6166785,0.01799309,-0.055197105,0.00898659
-0.67669517,0.5949937,-0.010898884,-0.026591128,-0.6287263,0.018643407,-0.058460332,-0.08456308
-0.7149774,0.6827676,-0.061078966,0.0027797855,-0.62944895,0.020054024,-0.059384696,0.027216924
-0.7212995,0.49203444,-0.07386756,0.0051277652,-0.64977217,0.021535436,-0.07468852,-0.07227376
-0.68397844,0.6518169,0.039212093,0.0046805814,-0.6384653,0.021742567,-0.078687474,-0.0005707778
