tachometer,underhang_axial,underhang_radial,underhang_tangential,overhang_axial,overhang_radial,overhang_tangential,microphone
-0.64997,-1.2414,0.086207,-0.089347,-0.26886,-0.0083373,-0.22812,-0.071114
-0.68239,0.79004,0.12419,-0.068081,-0.18721,-0.012868,-0.1753,0.16063
-0.66066,-1.7607,-0.15576,-0.14201,-0.30733,-0.016751,-0.29232,0.16925
-0.64437,0.9167,0.34682,-0.025895,-0.16447,-0.014716,-0.12835,-0.078999
-0.69942,-1.8566,-0.53282,-0.15273,-0.32592,-0.019112,-0.30426,0.36848
-0.60626,0.21123,0.34751,0.030793,-0.13788,-0.015871,-0.1909,-0.24175
-0.71195,-0.96492,-0.46799,-0.057329,-0.19374,-0.020787,-0.21903,0.4879
-0.62202,-0.56994,0.21805,0.062073,-0.15358,-0.016731,-0.13628,-0.2196
-0.66918,0.14591,-0.18208,0.038636,-0.18997,-0.013696,-0.15567,0.36714
-0.66982,-1.7647,-0.055026,0.028411,-0.22247,-0.0077533,-0.21023,-0.0091008
-0.62199,0.84301,0.15784,0.020787,-0.21147,-0.01066,-0.176,0.1047
-0.69152,-2.1509,-0.41426,-0.10592,-0.39186,0.0012697,-0.37673,0.28619
-0.6334,0.73486,0.36482,0.026908,-0.15716,0.030957,-0.14472,-0.16934
-0.64687,-1.586,-0.5204,-0.1086,-0.25157,0.017153,-0.20601,0.39445
-0.69166,0.11181,0.34749,0.045971,-0.14785,0.021767,-0.10784,-0.27962
-0.59464,-0.67089,-0.39861,-0.067798,-0.23377,0.017917,-0.16715,0.48946
-0.7149,-1.1728,0.13955,-0.0099341,-0.23758,0.022178,-0.16223,-0.18129
-0.60794,0.29122,-0.09666,-0.0062153,-0.21818,0.021209,-0.10906,0.31304
-0.6667,-2.0035,-0.19467,-0.0079944,-0.28392,0.023968,-0.15301,0.08331
-0.68099,0.86546,0.21126,0.088818,-0.20674,0.023352,-0.053648,0.020664
-0.59272,-2.2442,-0.47285,-0.0075063,-0.31903,0.023217,-0.15835,0.35132
-0.72319,0.51081,0.37922,0.078214,-0.21486,0.025278,-0.07536,-0.20195
-0.59509,-1.239,-0.48718,-0.073534,-0.33273,0.020965,-0.17076,0.41508
-0.67365,-0.16928,0.33622,0.015886,-0.25749,0.021517,-0.10053,-0.24773
-0.66488,-0.31582,-0.26327,-0.031143,-0.29818,0.021145,-0.16815,0.40386
-0.5995,-1.589,0.12425,-0.028824,-0.30039,0.023153,-0.14428,-0.10837
-0.71172,0.48027,0.059431,-0.02761,-0.26814,0.023147,-0.065336,0.195
-0.58851,-2.082,-0.25205,-0.083341,-0.34652,0.021029,-0.18449,0.1426
-0.663,0.84633,0.29926,0.039451,-0.22798,0.024482,-0.095506,-0.062036
-0.65589,-1.4814,-0.39209,-0.031393,-0.3301,0.023372,-0.17127,0.16908
-0.59943,0.4008,0.37468,0.098369,-0.26649,0.026214,-0.081345,-0.16357
-0.68563,-0.57096,-0.35475,0.021268,-0.35404,0.025926,-0.1519,0.23839
-0.60353,-0.54917,0.22073,0.096757,-0.33233,0.02608,-0.1648,-0.19003
-0.64827,0.37541,-0.15053,0.037281,-0.35689,0.025906,-0.19056,0.22819
-0.66427,-1.2382,-9.3904e-05,0.048598,-0.40053,0.012494,-0.21619,-0.090219
-0.56974,0.88901,0.040493,0.09088,-0.36893,0.010087,-0.19955,0.080219
-0.69668,-1.3376,-0.37223,-0.022896,-0.46238,0.012462,-0.28074,0.080438
-0.58092,1.0023,0.26004,0.022977,-0.37931,0.013444,-0.16144,-0.10137
-0.63565,-1.1932,-0.44442,-0.12727,-0.4727,0.0088423,-0.15691,0.2104
-0.66039,0.094696,0.2463,-0.03569,-0.4102,0.009022,-0.03986,-0.19847
-0.53747,-0.28683,-0.38261,-0.11756,-0.46898,0.010119,-0.069561,0.26107
-0.70887,-0.78335,0.12936,-0.056526,-0.47171,0.01003,-0.0013159,-0.1865
-0.56765,0.53176,-0.13535,-0.043886,-0.45989,0.010575,0.036291,0.19468
-0.63268,-1.3657,-0.16322,-0.013409,-0.52167,0.0048827,-0.039642,-0.060843
-0.62997,1.0089,0.080444,0.087565,-0.46729,0.0020847,0.012054,0.033442
-0.62104,-1.3274,-0.43359,0.022347,-0.56364,-0.0012845,-0.094915,0.08572
-0.61428,0.85299,0.28125,0.13381,-0.47787,0.0019435,-0.039841,-0.10621
-0.64304,-0.74734,-0.48504,0.0086473,-0.55842,0.00044181,-0.15238,0.2171
-0.62572,0.055869,0.25603,0.060808,-0.4874,0.0047287,-0.15192,-0.1718
-0.64425,0.14868,-0.32027,-0.0479,-0.57544,0.004164,-0.22869,0.19059
-0.62037,-0.86402,0.094757,-0.059519,-0.54949,0.0079695,-0.22028,-0.15554
-0.65179,0.79058,-0.10112,-0.084709,-0.54562,0.0026238,-0.25047,0.11493
-0.6171,-1.3297,-0.30249,-0.10932,-0.59716,0.0027778,-0.35952,-0.061233
-0.65652,1.107,0.1867,-0.035086,-0.4027,-0.0010856,-0.17161,-0.0061072
-0.61742,-1.2622,-0.66064,-0.12062,-0.55449,0.0012953,-0.34573,0.062136
-0.64638,0.58768,0.30118,-0.01224,-0.28947,-0.008594,-0.097464,-0.12164
-0.63338,-0.43746,-0.68061,-0.061446,-0.464,-0.042267,-0.2747,0.1553
-0.63527,-0.39905,0.20062,0.061469,-0.25744,-0.028957,-0.11338,-0.18188
-0.64081,0.46909,-0.45848,0.035778,-0.28264,-0.033115,-0.10153,0.14676
-0.6345,-0.68506,-0.12684,0.063743,-0.28638,-0.027083,-0.12534,-0.14301
-0.63751,0.99198,-0.01627,0.04723,-0.28061,-0.028982,-0.073626,0.067929
-0.63663,-1.1478,-0.46592,-0.053835,-0.35913,-0.028739,-0.25211,-0.029472
-0.63774,1.1784,0.30746,0.033953,-0.064906,-0.027282,-0.039333,-0.046678
-0.63505,-0.96187,-0.50116,-0.075383,-0.20608,-0.030991,-0.19185,0.14041
-0.63772,0.24516,0.32617,0.049221,-0.057777,-0.029842,-0.058413,-0.16301
-0.63503,-0.26903,-0.43395,-0.082282,-0.19513,-0.031312,-0.16563,0.21369
-0.64036,-0.45489,0.22365,-0.041137,-0.086383,-0.033045,-0.11749,-0.18005
-0.63255,0.61471,-0.1633,-0.077888,-0.090146,-0.035753,-0.10648,0.17516
-0.64028,-0.88988,-0.066062,-0.034502,-0.10607,-0.035849,-0.07755,-0.072355
-0.63739,1.1377,0.13998,0.057269,0.021494,-0.033674,0.076903,0.039356
-0.63046,-1.1584,-0.36473,-0.018355,-0.1223,-0.035734,-0.055658,0.073113
-0.64234,0.97423,0.35802,0.062702,0.053632,-0.037017,0.15465,-0.10767
-0.62883,-0.92706,-0.43699,-0.082102,-0.1232,-0.03805,-0.0015535,0.21315
-0.64588,0.081807,0.36013,0.03766,0.041237,-0.035393,0.12262,-0.1837
-0.63188,0.00038927,-0.27497,-0.067862,-0.029981,-0.039167,0.0018822,0.22498
-0.63987,-0.70116,0.21503,-0.028785,0.037955,-0.032981,0.009627,-0.16231
-0.6402,0.74453,0.02408,-0.082487,0.074299,-0.022623,0.026183,0.14223
-0.63334,-1.1844,-0.061045,-0.11584,0.03387,-0.016346,-0.10283,-0.050086
-0.64381,1.0273,0.28921,-0.033949,0.21015,-0.015076,0.043933,0.0038956
-0.63112,-1.1301,-0.27787,-0.083894,0.09706,-0.012374,-0.076709,0.10074
-0.64133,0.73007,0.40431,0.064828,0.24924,-0.0084015,0.064296,-0.12057
-0.63477,-0.37801,-0.31403,-0.054406,0.16792,-0.0095695,0.01174,0.12498
-0.63549,-0.039902,0.35472,-0.016897,0.22363,-0.0053724,0.065086,-0.16666
-0.64044,0.53332,-0.048518,-0.088846,0.18016,-0.0065854,0.062954,0.091293
-0.63533,-0.36204,0.19356,-0.03357,0.15962,-0.0069447,0.095173,-0.15703
-0.63884,1.0696,0.12069,0.011518,0.1899,-0.010763,0.13295,0.055541
-0.6385,-0.52092,-0.096994,-0.0168,0.11917,-0.015255,0.078193,-0.099808
-0.63588,1.2501,0.29565,0.029066,0.2041,-0.016449,0.16923,-0.024239
-0.63953,-0.3564,-0.2185,-0.047238,0.13071,-0.018394,0.088661,-0.013725
-0.63644,0.81202,0.36159,0.05082,0.22352,-0.017174,0.15479,-0.10691
-0.63661,0.26296,-0.21341,-0.021104,0.1692,-0.014306,0.086895,0.069438
-0.64056,0.34775,0.25522,0.040749,0.21857,-0.013099,0.094075,-0.13225
-0.63417,0.87507,-0.0040897,-0.059943,0.23563,-0.011809,0.060206,0.050089
-0.64154,-0.30048,0.13416,-0.11664,0.22061,-0.0090304,0.020711,-0.13675
-0.63543,1.241,0.2584,-0.15322,0.28791,-0.0076121,0.041306,0.018474
-0.63814,-0.43123,-0.026066,-0.19175,0.21819,-0.011411,-0.087048,-0.079851
-0.64044,1.0811,0.42948,-0.046635,0.3112,-0.0061746,-0.025507,-0.06133
-0.63451,-0.11833,-0.15688,-0.072551,0.23183,0.01311,-0.11554,0.027722
-0.64228,0.70278,0.40413,0.024974,0.31069,0.013014,-0.059453,-0.12926
-0.63506,0.31963,-0.12334,-0.046313,0.27547,0.015382,-0.072008,0.070898
-0.63993,-0.21782,0.27229,0.023523,0.30148,0.019431,-0.04896,-0.15406
-0.63926,0.91841,0.043667,0.05143,0.32252,0.021498,-0.012702,0.088129
-0.63608,-0.86157,0.053637,0.03017,0.28497,0.021337,-0.0099854,-0.096863
-0.64136,1.2011,0.27894,0.01823,0.35993,0.019078,0.075014,0.021395
-0.63316,-1.1693,-0.27342,-0.092083,0.28814,0.016999,0.022907,0.071871
-0.63913,0.79682,0.37172,-0.015972,0.40254,0.019181,0.14049,-0.10477
-0.63689,-0.6616,-0.38148,-0.14026,0.3299,0.018886,0.072362,0.1609
-0.6365,0.12652,0.3366,-0.07092,0.4109,0.022691,0.1628,-0.14011
-0.63997,0.3386,-0.20458,-0.14167,0.39742,0.02117,0.1586,0.10981
-0.63669,-0.85933,0.10892,-0.081774,0.40727,0.020689,0.16858,-0.12636
-0.63706,0.97976,0.010538,-0.057971,0.43677,0.018854,0.16697,0.071701
-0.63759,-0.83007,-0.20515,-0.050636,0.39164,0.021825,0.056796,-0.0086627
-0.63452,1.3528,0.27158,0.057583,0.50891,0.021382,0.13058,-0.042176
-0.6404,-0.49723,-0.22163,-0.017654,0.44305,0.020137,0.045551,-0.004866
-0.63545,0.82891,0.35287,0.052573,0.53678,0.018443,0.095025,-0.11711
-0.63718,-0.10896,-0.30177,-0.066308,0.47836,0.019425,-0.020614,0.10748
-0.63968,0.099834,0.26573,-0.041015,0.54195,0.017981,-0.044593,-0.14632
-0.63353,0.58898,-0.11812,-0.11668,0.54747,0.024892,-0.06355,0.098692
-0.64086,-0.73566,0.098984,-0.10684,0.55824,0.0053127,-0.065836,-0.13882
-0.63513,0.99679,0.10277,-0.066494,0.61528,-0.015974,-0.041819,0.10341
-0.63714,-1.6362,-0.26657,-0.077137,0.56819,-0.0084978,-0.13025,0.095211
-0.63975,1.0195,0.2569,0.076383,0.69283,-0.01351,-0.023715,-0.080216
-0.63276,-1.722,-0.67466,0.0014408,0.62001,-0.010757,-0.078404,0.27843
-0.64176,-0.0084924,0.36587,0.11838,0.74609,-0.012008,0.036849,-0.20334
-0.63383,-0.48735,-0.56731,-0.024097,0.67848,-0.013555,-0.044265,0.33287
-0.6387,-1.2335,0.18686,0.039092,0.74164,-0.01281,0.021803,-0.17139
-0.63758,0.24005,-0.20716,-0.015933,0.72171,-0.01213,0.045532,0.26275
-0.63505,-2.4001,-0.16407,-0.072493,0.71632,-0.015422,-0.010576,0.029791
-0.63958,0.70579,0.20482,-0.0025864,0.82205,-0.015724,0.058273,0.033807
-0.63336,-2.2457,-0.48211,-0.11555,0.75046,-0.015724,-0.021115,0.20955
-0.63736,0.79728,0.41887,0.011037,0.86888,-0.014055,0.13157,-0.15698
-0.638,-1.8121,-0.67455,-0.080644,0.79165,-0.01797,0.041968,0.34353
-0.63383,-0.32147,0.36029,0.074867,0.91573,-0.016712,0.10472,-0.22466
-0.63895,-0.4185,-0.49107,-0.017443,0.88842,-0.017887,0.087659,0.34533
-0.63464,-1.1697,0.060119,0.038482,0.93772,-0.019485,0.10929,-0.11731
-0.63622,0.68113,-0.072043,0.056337,0.98061,-0.021878,0.13851,0.16168
-0.63817,-1.9449,-0.21915,-0.0015458,0.93857,-0.019529,0.083825,0.035389
-0.63281,0.91303,0.24608,0.075176,0.99978,-0.016898,0.14751,-0.025237
-0.63899,-1.7284,-0.44135,-0.0070053,0.91071,-0.016269,0.074449,0.17652
-0.6341,0.59174,0.38388,0.10063,0.99756,0.0022323,0.1383,-0.15206
-0.63546,-0.85132,-0.39484,0.019258,0.94158,0.0015071,0.068503,0.27161
-0.63913,-0.23289,0.28455,0.085645,0.98903,-0.00052082,0.13325,-0.15924
-0.6317,0.35068,-0.15708,0.005468,0.97617,-0.00029621,0.12974,0.1497
-0.6404,-1.0189,0.12658,0.018127,0.97246,-0.0026514,0.09218,-0.1386
-0.63344,0.90811,0.066453,0.055342,0.9874,0.0014814,0.08037,0.10229
-0.63704,-1.5419,-0.19741,0.03588,0.9108,0.001597,0.0041041,0.032176
-0.63832,0.82074,0.32275,0.10283,1.0255,0.0022772,0.10841,-0.062182
-0.63217,-1.1962,-0.34078,-0.039383,0.9596,-0.0024782,0.051292,0.14873
-0.63978,0.37288,0.42426,0.011223,1.0252,-0.0021316,0.14108,-0.15204
-0.63367,-0.81333,-0.34221,-0.067021,0.94679,-0.0036782,0.068496,0.20237
-0.63587,-0.6845,0.26492,0.040235,0.97878,8.8845e-05,0.078046,-0.15362
-0.6378,0.45702,-0.07963,0.043819,0.9993,-0.0021188,0.085071,0.15761
-0.63252,-1.526,0.0456,0.049702,0.98594,0.00056374,0.057175,-0.071357
-0.63921,0.821,0.17439,0.09018,1.0301,-0.00077752,0.10447,0.035267
-0.63438,-1.4922,-0.25678,0.013831,0.9496,-0.0013936,0.02888,0.057147
-0.63509,0.97827,0.37218,0.10417,1.0315,-0.0017466,0.069543,-0.086787
-0.63835,-1.1227,-0.42104,0.018718,0.9363,6.3175e-05,-0.046372,0.16881
-0.63201,-0.042837,0.32965,0.11181,0.99144,0.001552,0.014649,-0.1599
-0.63905,-0.02763,-0.24409,0.018378,0.9282,0.0073342,-0.010576,0.15805
-0.63387,-0.8301,0.22942,0.053004,0.91584,0.0018408,-0.0082259,-0.16238
-0.63392,0.82217,-0.014824,0.02694,0.9206,0.035539,-0.0098634,0.12632
-0.63946,-1.3462,-0.05615,0.013509,0.86723,0.048836,-0.049178,-0.053736
-0.62856,1.1034,0.27297,0.062991,0.9413,0.038767,0.049179,0.003774
-0.64065,-1.4011,-0.1303,-0.0095102,0.86845,0.041058,0.00047579,0.076934
-0.63246,0.50118,0.46359,0.075805,0.94785,0.041899,0.076851,-0.11555
-0.63545,-0.68108,-0.049392,0.00042599,0.83031,0.042419,-0.016228,0.16764
-0.63944,-0.34899,0.41736,0.078426,0.89589,0.040346,0.081931,-0.16739
-0.63036,0.18789,0.036221,0.018275,0.8713,0.039492,0.060931,0.18056
-0.64011,-1.1102,0.28492,0.017954,0.85635,0.040205,0.038057,-0.12164
-0.63203,0.85077,0.24656,0.032849,0.88084,0.043946,0.081481,0.087521
-0.63414,-1.4224,0.11092,-0.030764,0.77757,0.04718,-0.023568,-0.0046469
-0.63722,0.93838,0.37248,0.026252,0.87177,0.052167,0.052621,-0.035167
-0.63213,-1.6324,-0.11057,-0.091338,0.75278,0.049812,-0.025128,0.1297
-0.63441,0.016624,0.43923,0.052304,0.84619,0.049747,0.054651,-0.13731
-0.63584,-0.49696,-0.091373,0.0072921,0.78039,0.045871,-0.023593,0.13586
-0.63249,-0.64743,0.3615,0.12191,0.80192,0.047392,0.016646,-0.16632
-0.63911,0.37789,0.0097027,0.12743,0.75941,0.045685,-0.0091634,0.15
-0.63334,-1.3329,0.15849,0.14141,0.70599,0.042887,-0.04695,-0.093748
-0.63637,1.0809,0.21454,0.14322,0.76032,0.043394,-0.015675,0.044126
-0.63591,-1.2617,-0.067803,0.051032,0.69252,0.042496,-0.092577,-0.016962
-0.63098,0.89793,0.45992,0.092472,0.737,0.040673,-0.020068,-0.059091
-0.63931,-1.1483,-0.15588,-0.072005,0.60269,0.036945,-0.13097,0.16667
-0.62896,0.14693,0.50837,-0.050694,0.68026,0.038183,-0.07319,-0.14038
-0.63691,-0.057698,-0.062394,-0.1675,0.67398,0.029102,-0.060269,0.11802
-0.63499,-0.68627,0.39044,-0.12415,0.6697,0.034653,-0.020325,-0.14683
-0.62718,0.65194,0.022467,-0.068222,0.6643,0.038292,-0.016054,0.095503
-0.64472,-1.2135,0.024517,-0.0013532,0.6202,0.040558,-0.055375,-0.079802
-0.62165,0.9859,0.36984,0.088458,0.6412,0.039736,-0.00427,-0.001118
-0.64137,-0.95897,0.0053794,0.036638,0.59179,0.04478,-0.028185,-0.0080543
-0.63187,0.8704,0.50916,0.086596,0.61102,0.045563,-0.024229,-0.082358
-0.6317,-0.58864,-0.11196,0.0408,0.56175,0.043542,-0.08139,0.092972
-0.63965,0.23604,0.51447,0.10585,0.56634,0.042515,-0.073902,-0.13191
-0.62614,0.31627,0.077952,0.077514,0.53715,0.038215,-0.10575,0.062964
-0.64038,-0.90804,0.4124,0.056466,0.52221,0.038536,-0.093707,-0.1488
-0.63189,0.72911,0.18014,0.0035347,0.51218,0.039749,-0.093855,0.084381
-0.62796,-1.2331,0.0023922,-0.046622,0.46844,0.037246,-0.14075,-0.021099
-0.64303,1.0266,0.44849,0.041038,0.5097,0.039582,-0.08796,-0.035191
-0.62592,-0.61053,-0.056073,0.024037,0.47757,0.036309,-0.083182,0.020129
-0.63947,0.86206,0.52041,0.074206,0.49278,0.035886,-0.023208,-0.09881
-0.63464,-0.092139,-0.29829,-0.019902,0.45458,0.034223,-0.01486,0.093824
-0.63001,-0.036634,0.38738,-0.007487,0.44861,0.034499,0.036336,-0.1322
-0.64217,0.78308,-0.1386,-0.024655,0.43139,0.032189,0.033285,0.069876
-0.62689,-0.34644,0.10092,-0.019183,0.40629,0.031284,0.017397,-0.11577
-0.63754,1.096,0.19872,-0.0041857,0.40137,0.032138,0.029946,0.048434
-0.63541,-0.60283,-0.082623,-0.05492,0.36117,0.033357,-0.021988,0.0056966
-0.62982,1.1921,0.41871,0.019014,0.3703,0.029725,-0.030157,-0.065297
-0.63986,-0.24959,-0.13657,7.2728e-05,0.34674,0.019784,-0.049775,0.024388
-0.62651,0.75135,0.45495,0.07646,0.35608,0.028339,-0.059928,-0.11098
-0.6358,0.24188,-0.084242,0.052111,0.33504,0.028255,-0.11999,0.073429
-0.63607,0.093393,0.37264,0.077481,0.32727,0.028454,-0.15248,-0.11762
-0.62554,0.80356,0.19984,0.064186,0.31854,0.026343,-0.16491,0.048775
-0.64406,-0.28805,0.26754,0.028128,0.28786,0.022788,-0.16654,-0.070213
-0.62388,1.2613,0.34804,-0.0085211,0.27844,0.019232,-0.15888,-0.0041359
-0.63503,-0.35836,0.091114,-0.098744,0.2433,0.017936,-0.20416,0.0053072
-0.63431,1.0534,0.46251,-0.069616,0.25033,0.016113,-0.1952,-0.081628
-0.62394,0.033758,-0.018788,-0.10405,0.22374,0.01295,-0.17094,0.062088
-0.6408,0.80318,0.43247,-0.051111,0.23517,0.013251,-0.12135,-0.093115
-0.62356,0.67589,0.09193,-0.040501,0.22437,0.013963,-0.14136,0.026408
-0.63493,0.18187,0.27392,0.0053267,0.2205,0.015773,-0.11818,-0.090925
-0.63422,1.0695,0.16968,0.076794,0.22119,0.019996,-0.093778,0.0046014
-0.62513,-0.10048,0.10784,0.11515,0.20492,0.021337,-0.13747,-0.038428
-0.64057,1.1199,0.27449,0.13698,0.21163,0.019502,-0.11143,-0.049064
-0.62524,-0.077792,0.01993,0.044988,0.17248,0.015869,-0.13426,0.0016809
-0.63668,0.95914,0.39595,0.055881,0.16155,0.014451,-0.13589,-0.08226
-0.63418,0.44267,-0.041298,0.0026868,0.11678,0.014291,-0.14852,0.033052
-0.63136,0.6966,0.3816,0.0065663,0.11235,0.016498,-0.15832,-0.089976
-0.6397,0.72789,0.0045314,-0.0016229,0.086039,0.02101,-0.15812,0.048653
-0.62711,0.24676,0.16915,0.015096,0.080779,0.010973,-0.13445,-0.060551
-0.63583,1.2601,0.19912,0.036895,0.097137,-0.010968,-0.12812,-0.0030163
-0.6357,-0.18595,0.040545,0.040807,0.085705,-0.0065854,-0.15057,-0.032441
-0.62698,1.2088,0.36176,0.090083,0.11152,-0.0087095,-0.12872,-0.048625
-0.64076,-0.082795,-0.063062,0.044333,0.08401,-0.011103,-0.13102,0.019107
-0.62816,0.73862,0.42017,0.061161,0.10432,-0.010705,-0.10563,-0.0946
-0.63726,0.44802,-0.12691,-0.014649,0.084729,-0.013606,-0.12695,0.043712
-0.63334,0.55341,0.34705,-0.025099,0.079931,-0.014286,-0.099134,-0.086203
-0.62975,0.98633,0.019159,-0.057932,0.066894,-0.015255,-0.10789,0.011343
-0.6388,0.059806,0.15929,-0.081755,0.039791,-0.01109,-0.1307,-0.08669
-0.62897,1.3013,0.29587,-0.083078,0.036445,-0.008132,-0.10728,-0.015648
-0.63345,-0.097469,-0.029233,-0.096952,-0.0016586,-0.0072271,-0.1639,-0.042809
-0.63642,1.1221,0.51454,-0.003993,0.012124,-0.0082346,-0.15842,-0.059772
-0.62299,-0.022871,-0.27392,0.021731,-0.011979,-0.0069191,-0.1723,0.014483
-0.64528,0.75938,0.54681,0.12132,0.0016875,-0.0055842,-0.18369,-0.1028
-0.61965,0.47557,-0.074002,0.096095,-0.02327,-0.0025808,-0.18496,0.046268
-0.63828,0.2126,0.484,0.085883,-0.027541,-0.0017658,-0.18349,-0.12692
-0.62392,1.0582,0.042247,0.041828,-0.039942,-0.0030814,-0.22543,0.03736
-0.63621,-0.17334,0.01436,-0.0097286,-0.078233,-0.0067073,-0.24813,-0.10304
-0.61287,1.2464,0.38767,-0.038278,-0.043006,-0.0068485,-0.21177,-0.012922
-0.65282,0.048214,-0.18324,-0.14772,-0.091174,-0.013503,-0.22905,-0.043028
-0.46276,1.1389,0.52377,-0.14054,-0.063596,0.0021489,-0.16464,-0.075616
-0.45284,0.35232,-0.22666,-0.1962,-0.1601,0.0228,-0.22595,-0.0031623
-0.40609,0.6667,0.42143,-0.089848,-0.11962,0.01843,-0.13926,-0.10791
-0.44858,0.69914,-0.056548,-0.049294,-0.12439,0.019065,-0.12594,0.016381
-0.58386,0.19848,0.28709,0.042117,-0.13116,0.019662,-0.10487,-0.11792
-0.14396,1.1026,0.0044158,0.086274,-0.10917,0.023615,-0.068579,0.011294
-0.57198,0.011756,-0.18674,0.072189,-0.16845,0.020342,-0.11841,-0.090195
-0.45801,1.2536,0.30731,0.12819,-0.12002,0.022595,-0.04503,-0.035872
-0.40093,0.11598,-0.30564,0.12302,-0.18118,0.019463,-0.096835,-0.049185
-0.60905,0.94474,0.44643,0.17098,-0.13567,0.022839,-0.097304,-0.08394
-0.23766,0.47528,-0.26722,0.072799,-0.19889,0.019373,-0.17307,0.010954
-0.62417,0.53789,0.39045,0.052272,-0.16787,0.021594,-0.16278,-0.11848
-0.43888,0.99298,-0.091835,-0.021206,-0.16012,0.018533,-0.17396,0.02468
-0.31294,0.32274,0.13613,-0.035684,-0.16327,0.021408,-0.19551,-0.12463
-0.5789,1.1977,0.17516,-0.026582,-0.13387,0.017628,-0.23154,0.019423
-0.25831,-0.13754,-0.18403,-0.043128,-0.18978,0.014862,-0.2974,-0.051327
-0.48107,1.1984,0.34928,0.032553,-0.11559,0.012064,-0.23158,-0.046971
-0.464,0.044438,-0.3382,-0.013069,-0.18078,0.008053,-0.32624,0.023269
-0.31714,0.98703,0.3879,0.078304,-0.13689,0.0081621,-0.27491,-0.095013
-0.49402,0.65001,-0.30549,0.067487,-0.1859,0.0076487,-0.30463,0.022855
-0.42191,0.52701,0.23018,0.12217,-0.18402,0.0079182,-0.28456,-0.12368
-0.4007,1.0599,-0.081846,0.090321,-0.21297,0.014522,-0.31639,0.035511
-0.44134,0.057975,-0.030916,0.066864,-0.25772,0.0040484,-0.35782,-0.1047
-0.43662,1.256,0.17379,0.072664,-0.20401,-0.012297,-0.24788,-0.0017264
-0.29238,0.02758,-0.23501,0.014267,-0.28049,-0.0038002,-0.27486,-0.049575
-0.5265,1.2635,0.38379,0.083917,-0.20043,-0.0030686,-0.1862,-0.067487
-0.27541,0.33892,-0.23967,0.050518,-0.24786,-0.0031648,-0.21445,0.0092987
-0.57367,0.81661,0.42518,0.10673,-0.19962,-0.0070474,-0.17131,-0.12407
-0.26454,0.75752,-0.17668,0.045528,-0.25692,-0.010628,-0.23345,0.047801
-0.47086,0.19793,0.17597,0.083641,-0.25968,-0.013298,-0.22634,-0.14315
-0.46203,0.99626,0.078671,0.078304,-0.24043,-0.015108,-0.20237,0.07506
-0.36513,-0.43703,0.0073644,0.067687,-0.2985,-0.015788,-0.25863,-0.079048
-0.52034,1.2281,0.27691,0.11533,-0.23417,-0.011386,-0.24277,-0.0026512
-0.27198,-0.44163,-0.25472,0.051231,-0.31629,-0.010859,-0.36057,0.0048205
-0.59758,0.90002,0.33909,0.10714,-0.22494,-0.0079587,-0.25632,-0.089294
-0.45291,0.10111,-0.30736,0.0099768,-0.30072,-0.0081191,-0.31927,0.081047
-0.37548,0.3677,0.26867,0.066017,-0.235,-0.0061297,-0.27917,-0.15622
-0.42946,0.77245,-0.21247,0.041886,-0.24712,-0.0070089,-0.29667,0.10558
-0.48746,-0.12176,0.061435,0.065991,-0.24742,-0.009762,-0.29169,-0.14953
-0.45476,1.2635,0.082603,0.07919,-0.21333,-0.010224,-0.2218,0.045976
-0.37754,-0.38797,-0.1222,0.042136,-0.28724,-0.012316,-0.27461,-0.071941
-0.47225,1.2063,0.34454,0.1242,-0.20522,-0.013837,-0.19381,-0.031273
-0.36639,-0.30453,-0.258,0.065612,-0.30831,-0.022655,-0.25894,0.023317
-0.41531,0.78005,0.46715,0.14549,-0.21625,-0.0039478,-0.16458,-0.11115
-0.37574,0.16152,-0.21334,0.048405,-0.28651,0.013495,-0.23594,0.080998
-0.3628,0.28267,0.36973,0.11287,-0.23934,0.010402,-0.20826,-0.14369
-0.28997,0.81257,-0.044529,0.080218,-0.23784,0.011936,-0.2015,0.10743
-0.54832,-0.34344,0.10252,0.075985,-0.25663,0.011011,-0.18273,-0.11799
-0.33279,1.1979,0.14812,0.094348,-0.19187,0.010838,-0.10491,0.039161
-0.4142,-0.35621,-0.39948,0.046934,-0.27767,0.010922,-0.23938,-0.01925
-0.36543,1.3415,0.34387,0.12348,-0.14413,0.015825,-0.14637,-0.066879
-0.39327,-0.15591,-0.58399,0.045688,-0.29065,0.015382,-0.27736,0.084235
-0.45508,0.84044,0.39815,0.11349,-0.14382,0.0223,-0.12298,-0.14386
-0.34931,0.41302,-0.61373,0.021005,-0.23346,0.01938,-0.2142,0.12605
-0.49202,0.12218,0.080695,0.046799,-0.13445,0.024681,-0.16549,-0.15065
-0.22551,1.0228,-0.21524,0.023664,-0.085856,0.019476,-0.10933,0.097377
-0.56037,-0.38781,-0.28382,0.00069575,-0.13354,0.024674,-0.19463,-0.10292
-0.39267,1.331,0.19809,0.084688,0.014282,0.025027,-0.073697,0.01256
-0.36957,-0.37929,-0.51868,0.070885,-0.12085,0.027248,-0.23558,-0.0072268
-0.52277,1.1609,0.4707,0.13946,0.051821,0.027344,-0.091042,-0.095817
-0.31467,0.096482,-0.69101,0.013882,-0.10343,0.024321,-0.25317,0.095503
-0.67915,0.48568,0.44361,0.06118,0.065243,0.027909,-0.14921,-0.1728
-0.44985,0.54515,-0.34885,-0.035215,0.0090154,0.022524,-0.22364,0.13408
